horse_id,horse_avg_order_3,horse_avg_order_5,horse_avg_last3f_3,horse_avg_last3f_5,horse_win_rate_dist,horse_win_rate_venue,horse_win_rate_surface
2007106306,9.5,9.5,25.2,25.2,,,0.0
2007106312,11.333333333333334,8.2,29.86666666666667,23.24,0.0,0.0,0.0
2007106369,7.333333333333333,8.0,34.666666666666664,34.7,0.0,0.0,0.0
2007106388,3.0,3.0,13.5,13.5,,0.0,0.0
2007106459,12.0,10.75,36.13333333333333,36.075,0.0,0.0,0.0
2007106537,5.0,4.6,13.699999999999998,13.6,0.0,0.0,0.1428571428571428
2007106551,3.333333333333333,3.333333333333333,13.366666666666667,13.366666666666667,0.0,,0.0
2007106743,15.0,15.0,34.5,34.5,0.0,0.0,0.0
2007109067,13.0,13.0,35.7,35.7,0.0,,0.0
2007109145,12.0,11.4,13.533333333333331,13.46,0.0,0.0,0.0
2007109156,10.0,10.0,13.65,13.65,0.0,0.0,0.0
2007109232,,,,,,,
2007110121,6.0,6.0,34.5,34.5,0.0,,0.0
2007110124,,,,,,,
2008100013,5.666666666666667,7.0,37.03333333333334,37.06,0.0,0.0,0.0
2008100155,4.0,4.0,13.6,13.6,0.0,,0.0
2008100159,2.0,4.25,13.5,18.65,0.5,1.0,0.3333333333333333
2008100175,6.0,4.8,13.733333333333333,13.74,0.0,0.0,0.1
2008100219,8.333333333333334,7.4,13.333333333333334,13.36,0.0,0.0,0.0
2008100222,2.5,2.5,13.4,13.4,0.0,0.0,0.0
2008100266,7.666666666666667,5.8,34.16666666666667,34.08,0.0,0.0,0.0
2008100267,12.0,11.8,37.3,36.720000000000006,0.0,0.0,0.0
2008100279,10.666666666666666,10.0,30.066666666666663,32.025,0.0,,0.0
2008100284,16.0,16.0,39.0,39.0,,,
2008100291,9.0,9.0,21.83333333333333,21.83333333333333,,,0.0
2008100364,10.666666666666666,10.75,28.933333333333334,30.425,0.0,,0.0
2008100444,12.333333333333334,11.6,36.0,35.14,0.0,0.0,0.0
2008100461,7.5,7.5,35.05,35.05,0.0,0.0,0.0
2008100479,12.0,12.0,36.1,36.1,0.0,,0.0
2008100495,11.333333333333334,9.0,27.5,22.0,0.0,0.0,0.0
2008100500,4.0,4.0,34.900000000000006,34.900000000000006,,,0.5
2008100516,10.5,10.5,13.95,13.95,,,0.0
2008100544,,,,,,,
2008100563,14.0,14.0,33.5,33.5,,0.0,0.0
2008100571,7.5,5.666666666666667,13.3,13.333333333333334,0.0,0.0,0.0
2008100579,2.0,2.0,13.4,13.4,0.0,,0.0
2008100608,4.333333333333333,4.333333333333333,36.9,36.9,0.0,0.0,0.0
2008100629,4.666666666666667,4.666666666666667,13.566666666666668,13.566666666666668,0.0,0.0,0.0
2008100797,12.333333333333334,12.333333333333334,36.36666666666667,36.36666666666667,0.0,0.0,0.0
2008100888,,,,,,,
2008100889,12.666666666666666,11.2,34.23333333333333,34.459999999999994,0.0344827586206896,0.0,0.0256410256410256
2008100933,10.666666666666666,12.4,28.76666666666667,31.84,0.0,0.0,0.0
2008100968,14.0,14.0,13.8,13.8,0.0,0.0,0.0
2008100994,9.333333333333334,9.0,38.53333333333333,37.95,0.0,0.0,0.0
2008101012,9.333333333333334,9.6,22.0,28.2,0.0,0.0,0.0
2008101020,,,,,,,
2008101031,13.666666666666666,11.8,34.233333333333334,34.04,0.5,1.0,0.2857142857142857
2008101041,,,,,,,
2008101043,16.0,16.0,38.9,38.9,,,
2008101058,8.333333333333334,7.4,37.66666666666667,37.66,0.0,0.0,0.0
2008101076,12.666666666666666,11.2,28.600000000000005,32.14,0.0,0.0,0.0
2008101136,,,,,,,
2008101140,12.0,12.2,36.16666666666666,35.779999999999994,0.0,0.0,0.0
2008101159,,,,,,,
2008101162,6.666666666666667,5.4,33.6,33.739999999999995,0.0,0.0,0.0
2008101165,11.333333333333334,11.6,36.833333333333336,35.7,0.0,0.0,0.0
2008101196,10.666666666666666,10.8,36.8,36.1,0.0,0.0,0.0
2008101204,,,,,,,
2008101228,11.0,11.0,35.5,35.5,0.0,0.0,0.0
2008101252,15.0,13.6,38.7,39.3,0.0,0.0,0.0
2008101288,,,,,,,
2008101350,9.0,9.4,35.36666666666667,35.67999999999999,0.0526315789473684,0.3333333333333333,0.0833333333333333
2008101377,5.666666666666667,5.666666666666667,13.5,13.5,0.0,0.0,0.0
2008101384,5.666666666666667,5.0,13.566666666666668,13.44,0.0,0.0,0.125
2008101445,10.666666666666666,10.666666666666666,37.43333333333333,37.43333333333333,0.0,,0.0
2008101496,8.666666666666666,9.4,34.300000000000004,34.260000000000005,0.0,0.0,0.1666666666666666
2008101519,9.0,9.0,13.8,13.8,,,
2008101521,13.0,13.0,40.7,40.7,,,0.0
2008101538,11.333333333333334,9.8,35.6,35.44,0.0,0.0,0.0909090909090909
2008101549,2.5,5.75,13.7,18.675,0.0,0.0,0.0
2008101592,12.333333333333334,11.8,38.8,37.78,0.5,0.0,0.0
2008101608,8.0,8.0,38.7,38.7,0.0,0.0,0.0
2008101619,12.0,12.0,34.75,34.75,0.0,,0.0
2008101633,9.0,9.0,35.4,35.4,0.0,0.0,0.0
2008101638,6.0,5.6,34.9,34.72,0.0,0.0,0.0
2008101645,6.666666666666667,7.8,27.633333333333336,31.46,0.0,0.0,0.0
2008101653,11.0,12.4,34.833333333333336,35.56,0.0,0.0,0.0
2008101670,2.0,2.0,14.0,14.0,0.0,0.0,0.0
2008101671,15.0,15.4,27.666666666666668,30.92,0.1666666666666666,0.0,0.0909090909090909
2008101689,11.0,9.0,35.36666666666667,34.94,0.0,0.0,0.0
2008101695,8.0,8.0,37.4,37.4,0.0,0.0,0.0
2008101696,8.333333333333334,8.2,34.333333333333336,34.96,0.0,0.0,0.0
2008101718,9.666666666666666,8.8,34.666666666666664,34.86,0.0,0.0,0.0
2008101719,8.0,8.0,36.2,36.2,,,0.0
2008101723,13.333333333333334,13.8,30.766666666666666,33.2,0.0,0.0,0.0
2008101726,11.0,11.0,38.7,38.7,,,0.0
2008101737,10.0,7.2,36.36666666666667,35.78,0.0,0.0,0.0
2008101757,16.333333333333332,16.0,38.66666666666666,38.5,0.0,,0.0
2008101773,10.0,10.0,37.1,37.1,0.0,,0.0
2008101798,7.0,7.0,13.7,13.7,,,0.0
2008101920,,,,,,,
2008101935,15.0,15.0,36.2,36.2,,0.0,0.0
2008101936,9.0,9.8,36.26666666666666,35.94,0.0,0.0,0.0
2008101941,12.5,12.5,35.849999999999994,35.849999999999994,0.0,,0.0
2008101947,6.0,6.0,35.8,35.8,0.0,0.0,0.0
2008101952,13.333333333333334,11.0,35.800000000000004,34.9,0.0,0.0,0.0625
2008101969,,,,,,,
2008101974,,,,,,,
2008101985,9.0,9.0,37.2,37.2,0.0,,0.0
2008102064,7.0,8.2,35.1,36.67999999999999,0.0,0.0,0.0
2008102143,10.333333333333334,8.2,36.8,36.78,0.0,0.0,0.1666666666666666
2008102165,9.0,9.0,34.95,34.95,0.0,0.0,0.0
2008102205,9.333333333333334,11.2,37.1,36.48,0.0,0.0,0.0
2008102218,,,,,,,
2008102219,9.666666666666666,10.25,36.86666666666667,37.7,0.0,0.0,0.0
2008102251,10.0,6.75,38.0,37.3,0.0,0.0,0.0
2008102262,11.0,11.0,33.9,33.9,,,0.0
2008102279,6.666666666666667,6.4,35.3,35.22,0.0,0.0,0.0
2008102293,10.0,8.0,26.933333333333337,21.68,0.0,0.0,0.0
2008102296,13.0,13.0,35.4,35.4,,,
2008102313,9.0,7.2,35.76666666666667,35.82000000000001,0.2222222222222222,0.1428571428571428,0.1538461538461538
2008102322,5.0,5.0,23.95,23.95,,,1.0
2008102351,8.333333333333334,7.2,13.566666666666668,13.56,0.0,0.0,0.0
2008102421,9.5,9.5,37.2,37.2,0.0,0.0,0.0
2008102428,8.666666666666666,7.6,35.06666666666667,35.160000000000004,0.0,0.0,0.0
2008102466,13.0,13.0,37.9,37.9,,0.0,
2008102492,7.666666666666667,8.4,34.86666666666667,35.4,0.0714285714285714,0.1111111111111111,0.03125
2008102522,7.0,7.0,13.5,13.5,0.0,0.0,0.0
2008102577,10.666666666666666,8.25,35.06666666666666,34.625,0.3333333333333333,1.0,0.3333333333333333
2008102580,13.0,13.0,33.3,33.3,0.0,,0.0
2008102584,3.333333333333333,3.2,13.5,13.54,0.0,0.0,0.2
2008102614,9.333333333333334,8.0,35.233333333333334,34.7,0.0,0.0,0.0
2008102629,4.333333333333333,4.333333333333333,13.5,13.5,0.0,0.0,0.0
2008102638,5.333333333333333,6.0,37.333333333333336,36.38,0.0,0.0,0.0
2008102644,12.0,10.0,34.4,34.3,0.0,0.0,0.0
2008102658,10.5,10.5,39.35,39.35,0.0,,0.0
2008102671,,,,,,,
2008102707,8.333333333333334,8.8,29.4,32.52,0.0,0.0,0.0
2008102711,11.0,11.0,39.15,39.15,,0.0,0.0
2008102719,11.0,7.8,36.833333333333336,36.56,0.5,0.0,0.0714285714285714
2008102748,14.0,14.0,33.0,33.0,,,0.0
2008102762,4.333333333333333,4.8,34.166666666666664,33.9,0.0,0.0,0.0
2008102799,9.666666666666666,8.8,37.56666666666667,36.48,0.0,0.0,0.0
2008102808,8.333333333333334,8.333333333333334,36.4,36.4,0.0,,0.0
2008102809,8.333333333333334,8.0,37.900000000000006,37.825,0.0,0.0,0.0
2008102810,8.0,8.0,36.1,36.1,0.0,0.0,0.0
2008102819,7.0,6.2,36.06666666666666,35.760000000000005,0.0,0.0,0.1666666666666666
2008102828,10.0,8.4,35.96666666666667,35.58,0.0,0.0,0.1666666666666666
2008102865,4.333333333333333,4.6,36.63333333333333,36.64,0.0,0.0,0.0
2008102871,11.333333333333334,11.8,34.9,35.260000000000005,0.0,0.0,0.0
2008102873,,,,,,,
2008102875,,,,,,,
2008102884,11.333333333333334,9.8,37.56666666666666,36.8,0.0,0.0,0.0
2008102895,11.5,11.5,35.5,35.5,,,0.0
2008102896,15.5,15.5,38.6,38.6,0.0,0.0,0.0
2008102897,7.0,6.6,13.5,13.5,0.0,0.0,0.0
2008102909,10.5,10.5,36.7,36.7,0.0,,0.0
2008102912,14.0,14.0,37.9,37.9,,,0.0
2008102913,5.0,4.0,37.26666666666667,37.225,0.0,1.0,0.5
2008102919,10.666666666666666,8.2,36.7,35.96,0.0,0.0,0.2
2008102924,6.666666666666667,7.6,35.099999999999994,36.3,0.0,0.1111111111111111,0.0909090909090909
2008102936,7.0,7.0,38.2,38.2,0.0,0.0,0.0
2008102938,8.333333333333334,6.75,37.56666666666667,37.3,0.5,0.5,0.25
2008102944,9.666666666666666,7.6,37.6,37.24,0.0,0.0,0.0
2008102947,,,,,,,
2008102951,11.666666666666666,12.8,35.43333333333334,36.02,0.0,0.0,0.0
2008102954,12.0,12.0,35.9,35.9,,,0.0
2008102958,6.0,8.0,29.133333333333336,33.18,0.0,0.0,0.0
2008102961,8.0,8.0,13.7,13.7,0.0,,0.0
2008102978,9.0,10.25,36.03333333333333,35.975,0.0,0.0,0.0
2008103002,10.666666666666666,8.4,34.4,34.379999999999995,0.1538461538461538,0.0,0.1764705882352941
2008103016,13.0,13.0,35.3,35.3,0.0,,0.0
2008103047,3.6666666666666665,4.6,13.466666666666669,13.4,0.0,0.0,0.0
2008103054,,,,,,,
2008103064,8.0,8.8,13.300000000000002,13.56,0.0,0.0,0.1111111111111111
2008103066,,,,,,,
2008103069,7.666666666666667,6.8,36.36666666666667,36.62,0.0,0.0,0.0
2008103091,,,,,,,
2008103093,7.333333333333333,6.2,37.23333333333333,37.04,0.0,0.0,0.0
2008103095,,,,,,,
2008103100,3.333333333333333,3.333333333333333,36.13333333333333,36.13333333333333,0.0,0.0,0.0
2008103105,1.0,1.0,13.7,13.7,1.0,,1.0
2008103111,9.0,9.0,35.6,35.6,0.0,,0.0
2008103120,7.0,8.4,35.13333333333333,34.9,0.3333333333333333,0.25,0.1666666666666666
2008103125,8.0,7.4,36.9,36.120000000000005,0.1666666666666666,0.0,0.1666666666666666
2008103126,10.333333333333334,10.333333333333334,34.800000000000004,34.800000000000004,0.0,0.0,0.0
2008103136,,,,,,,
2008103141,3.0,3.0,37.0,37.0,0.0,0.0,0.0
2008103159,,,,,,,
2008103165,8.666666666666666,8.2,34.46666666666667,35.1,0.0,0.5,0.2
2008103173,7.333333333333333,6.8,33.833333333333336,33.739999999999995,0.0,0.0,0.0
2008103180,7.666666666666667,8.0,35.96666666666667,35.620000000000005,0.0,0.0,0.0
2008103187,10.0,10.0,38.8,38.8,,0.0,0.0
2008103188,7.666666666666667,7.2,37.06666666666666,36.64,0.0,0.0,0.0
2008103192,8.333333333333334,8.4,36.46666666666667,35.94,0.0,0.0,0.0
2008103196,10.333333333333334,10.0,36.23333333333333,36.220000000000006,0.0,0.0,0.0
2008103206,2.0,2.0,34.7,34.7,,,0.0
2008103235,5.666666666666667,5.666666666666667,34.43333333333333,34.43333333333333,0.0,0.0,0.0
2008103244,12.0,12.0,35.150000000000006,35.150000000000006,0.0,0.0,0.0
2008103256,6.0,7.0,13.4,13.475,0.0,0.0,0.0
2008103259,7.0,5.8,35.13333333333333,34.86,0.25,0.2,0.1428571428571428
2008103260,8.333333333333334,8.4,34.766666666666666,34.92,0.0,0.0,0.0
2008103262,4.333333333333333,4.333333333333333,37.0,37.0,0.0,0.0,0.0
2008103264,8.333333333333334,8.0,33.93333333333334,34.5,0.0,0.0,0.0
2008103265,8.333333333333334,8.4,34.833333333333336,36.02,0.0,0.0,0.0
2008103273,10.333333333333334,11.0,35.833333333333336,36.48,0.5,0.0,0.1666666666666666
2008103283,,,,,,,
2008103293,9.333333333333334,9.333333333333334,35.26666666666667,35.26666666666667,0.0,,0.0
2008103316,4.666666666666667,6.6,35.53333333333333,35.760000000000005,0.0,0.0,0.1428571428571428
2008103345,9.333333333333334,9.333333333333334,35.53333333333333,35.53333333333333,0.0,0.0,0.0
2008103349,10.5,10.5,34.7,34.7,,0.0,0.0
2008103350,12.0,12.0,35.0,35.0,,,0.0
2008103361,9.0,9.0,36.150000000000006,36.150000000000006,,,0.0
2008103400,7.333333333333333,9.8,13.566666666666668,23.0,0.0,0.0,0.0
2008103425,8.5,8.5,36.25,36.25,0.0,0.0,0.0
2008103469,2.6666666666666665,3.2,13.466666666666669,13.419999999999998,0.3333333333333333,0.0,0.1428571428571428
2008103495,6.0,7.8,36.53333333333333,36.1,0.0,0.0,0.0
2008103808,13.333333333333334,13.75,29.8,33.35,0.0,0.0,0.0
2008103812,10.666666666666666,7.8,28.366666666666664,22.28,0.3333333333333333,1.0,0.2857142857142857
2008103823,7.333333333333333,8.5,38.5,38.875,0.0,0.0,0.0
2008103844,11.666666666666666,11.75,37.5,37.35,0.0,0.0,0.0
2008103870,11.0,10.6,35.0,36.04,0.3333333333333333,0.2,0.1111111111111111
2008103879,3.0,3.0,13.6,13.6,0.0,,0.0
2008103895,8.333333333333334,9.8,28.03333333333333,31.48,0.0,0.0,0.0
2008103911,11.0,11.0,36.1,36.1,,,
2008103919,10.333333333333334,8.6,34.9,34.58,0.1111111111111111,0.0,0.1111111111111111
2008103927,5.0,5.6,13.3,22.2,0.0,0.0,0.0
2008103993,11.0,11.0,36.45,36.45,0.0,,0.0
2008104008,,,,,,,
2008104087,10.0,10.0,36.03333333333333,36.1,0.0,0.0,0.0
2008104099,8.0,8.0,34.9,34.9,,,0.0
2008104136,,,,,,,
2008104141,7.666666666666667,8.2,13.533333333333331,13.66,0.0,0.0,0.0
2008104148,8.666666666666666,9.4,20.933333333333334,26.72,0.0,0.0,0.0
2008104213,11.0,11.0,37.766666666666666,37.766666666666666,0.0,0.0,0.0
2008104247,4.5,4.5,13.35,13.35,,,0.0
2008104252,,,,,,,
2008104268,12.0,9.8,34.13333333333333,34.58,0.0,0.0,0.0
2008104316,5.666666666666667,4.0,13.466666666666669,13.419999999999998,1.0,0.0,0.1428571428571428
2008104381,7.0,7.0,36.3,36.3,,,0.0
2008104397,13.0,13.0,37.2,37.2,,,0.0
2008104413,7.666666666666667,7.2,14.033333333333331,13.919999999999998,0.5,0.3,0.15
2008104416,4.0,6.0,36.03333333333333,36.16,0.0,0.0,0.0
2008104463,4.333333333333333,5.6,13.733333333333334,22.56,0.0,0.0,0.0
2008104464,2.0,2.0,13.5,13.5,0.0,0.0,0.0
2008104467,6.0,5.6,34.63333333333333,35.239999999999995,0.0,0.0,0.0
2008104476,,,,,,,
2008104538,8.666666666666666,8.4,36.333333333333336,36.38,0.1666666666666666,0.5,0.1111111111111111
2008104613,1.0,1.0,13.4,13.4,,,1.0
2008104617,16.0,16.0,35.9,35.9,0.0,0.0,0.0
2008104630,8.5,8.5,14.0,14.0,0.0,,0.0
2008104641,,,,,,,
2008104671,,,,,,,
2008104697,11.333333333333334,9.0,37.5,32.52,0.0,0.0,0.0
2008104705,7.0,7.0,40.55,40.55,0.0,0.0,0.0
2008104739,11.333333333333334,12.2,36.333333333333336,36.58,0.0,0.0,0.0
2008104749,5.666666666666667,5.5,36.3,36.475,0.0,0.0,0.0
2008104778,15.5,15.5,37.4,37.4,,,0.0
2008104782,16.0,12.0,36.13333333333333,36.08,0.0,0.0,0.0
2008104789,8.5,8.5,38.35,38.35,0.0,0.0,0.0
2008104797,10.0,10.0,35.833333333333336,35.833333333333336,0.0,,0.0
2008104798,10.333333333333334,7.4,36.333333333333336,35.84,0.0,0.0,0.0909090909090909
2008104802,10.333333333333334,10.4,25.933333333333334,24.64,0.0,0.0,0.0
2008104805,10.0,10.0,38.6,38.6,,,0.0
2008104807,,,,,,,
2008104810,,,,,,,
2008104812,8.0,5.8,35.833333333333336,35.58,0.0,0.6666666666666666,0.2857142857142857
2008104829,10.333333333333334,9.8,33.800000000000004,34.06,0.0,0.0,0.0
2008104835,8.333333333333334,9.8,35.13333333333333,35.239999999999995,0.0,0.0,0.0
2008104899,6.0,9.0,24.55,30.875,0.0,0.0,0.0
2008104924,9.0,8.25,13.6,13.45,0.0,0.0,0.1111111111111111
2008104956,8.0,9.8,35.333333333333336,35.52,0.1,0.1428571428571428,0.0666666666666666
2008105023,,,,,,,
2008105124,,,,,,,
2008105203,10.666666666666666,9.6,34.7,34.8,0.0,0.0,0.0
2008105220,,,,,,,
2008105224,11.666666666666666,12.2,36.93333333333333,36.620000000000005,0.0,0.0,0.0
2008105285,15.0,15.0,38.9,38.9,0.0,0.0,0.0
2008105287,12.5,12.5,14.0,14.0,0.0,,0.0
2008105330,13.0,13.0,13.6,13.6,,,0.0
2008105344,12.0,12.0,36.06666666666667,36.06666666666667,0.0,0.0,0.0
2008105347,,,,,,,
2008105362,9.0,9.0,35.03333333333333,34.825,0.0,0.0,0.0
2008105387,13.333333333333334,11.2,35.06666666666666,34.94,0.0,0.0,0.0
2008105422,12.666666666666666,12.4,36.16666666666666,36.16,0.0,0.0,0.0
2008105433,6.0,6.0,39.6,39.6,0.0,0.0,0.0
2008105491,,,,,,,
2008105524,5.0,4.4,13.333333333333334,13.34,0.3333333333333333,0.0,0.3333333333333333
2008105554,6.0,8.0,34.26666666666667,34.42,0.0,0.0,0.0
2008105584,5.666666666666667,6.8,36.6,36.54,0.0,0.0,0.0
2008105592,8.0,7.4,34.666666666666664,34.84,0.0,0.0,0.0
2008105644,9.0,9.0,39.4,39.4,,,0.0
2008105727,4.0,4.0,34.3,34.3,0.0,,0.0
2008105744,9.333333333333334,7.0,37.16666666666666,36.52,0.0,0.0,0.0
2008105767,11.0,11.0,36.5,36.5,0.0,0.0,0.0
2008105771,11.5,11.5,39.05,39.05,0.0,,0.0
2008105785,9.666666666666666,6.4,34.63333333333333,34.9,0.0,0.0,0.2
2008105788,10.666666666666666,10.666666666666666,36.73333333333333,36.73333333333333,0.0,0.0,0.0
2008105840,12.666666666666666,12.75,37.46666666666667,37.425,0.0,0.0,0.0
2008105857,10.333333333333334,10.0,37.26666666666667,36.88,0.0,0.0,0.0
2008105866,10.0,10.0,33.666666666666664,33.9,0.0,0.0,0.0
2008105882,10.0,10.0,37.6,37.6,0.0,0.0,0.0
2008105887,8.0,9.0,36.00000000000001,35.67999999999999,0.0,0.0,0.0
2008105950,2.0,2.0,35.4,35.4,0.0,0.0,0.0
2008105982,3.0,2.4,13.166666666666666,13.2,0.3333333333333333,0.5,0.3333333333333333
2008105997,7.0,7.0,34.2,34.2,,,0.0
2008106025,9.0,10.6,35.96666666666667,35.040000000000006,0.1666666666666666,0.0,0.0769230769230769
2008106182,12.0,12.0,38.0,38.0,0.0,0.0,0.0
2008106244,7.0,7.0,13.7,13.7,,0.0,0.0
2008106354,3.333333333333333,4.2,13.333333333333334,13.4,0.0,0.0,0.0
2008106365,9.5,9.5,34.95,34.95,,0.0,0.0
2008106386,11.666666666666666,9.4,39.7,39.2,0.0,0.0,0.0
2008106388,8.333333333333334,8.6,38.7,37.72,0.0,0.0,0.0
2008106419,,,,,,,
2008106438,16.666666666666668,16.666666666666668,34.9,34.9,0.0,,0.0
2008106468,12.0,11.0,14.033333333333331,13.975,0.0,0.0,0.0
2008106586,13.333333333333334,13.8,35.76666666666667,35.74,0.0,0.0,0.0
2008106634,5.666666666666667,5.2,34.96666666666667,35.059999999999995,0.0,0.0,0.0
2008106670,6.333333333333333,6.333333333333333,13.633333333333333,13.633333333333333,0.0,0.0,0.0
2008106716,8.333333333333334,8.333333333333334,20.866666666666664,20.866666666666664,0.0,0.0,0.0
2008106717,13.0,13.0,38.9,38.9,,,
2008109022,11.333333333333334,11.333333333333334,34.06666666666667,34.06666666666667,0.0,0.0,0.0
2008109154,,,,,,,
2008109158,13.0,13.0,42.266666666666666,42.266666666666666,0.0,,0.0
2008110022,7.0,8.25,13.6,19.375,0.0,0.0,0.0
2008110045,10.666666666666666,9.4,35.56666666666667,35.239999999999995,0.0,0.0,0.0
2008110055,14.0,14.0,37.3,37.3,,0.0,0.0
2008110056,,,,,,,
2008110094,,,,,,,
2008110097,14.0,12.4,34.5,34.260000000000005,0.0,0.0,0.0
2008110112,7.0,7.0,36.2,36.2,0.0,,0.0
2008110131,7.0,5.2,36.1,35.9,0.1428571428571428,1.0,0.1111111111111111
2008110132,8.666666666666666,8.8,36.66666666666666,37.36,0.0,0.0,0.0
2008190007,,,,,,,
2009100020,4.333333333333333,3.8,38.333333333333336,37.88000000000001,0.0,0.0,0.0
2009100048,,,,,,,
2009100053,,,,,,,
2009100060,11.0,11.0,36.03333333333333,36.6,0.0,0.0,0.0
2009100078,11.0,11.0,40.0,40.0,,,0.0
2009100079,18.0,18.0,35.1,35.1,0.0,0.0,0.0
2009100112,,,,,,,
2009100139,13.666666666666666,13.25,35.23333333333334,35.45,0.0,0.0,0.0
2009100188,7.333333333333333,7.333333333333333,37.53333333333333,37.53333333333333,0.0,0.0,0.0
2009100199,,,,,,,
2009100212,,,,,,,
2009100220,7.666666666666667,6.2,35.7,35.760000000000005,0.0,0.0,0.0
2009100231,6.0,6.0,33.849999999999994,33.849999999999994,0.0,,0.0
2009100251,7.333333333333333,9.25,36.6,37.15,0.0,0.0,0.0
2009100276,7.333333333333333,5.4,13.633333333333333,13.46,0.0,0.0,0.0
2009100287,10.0,9.4,36.13333333333333,36.11999999999999,0.0,0.0,0.0
2009100295,9.333333333333334,9.333333333333334,35.56666666666666,35.56666666666666,0.0,,0.5
2009100301,4.666666666666667,6.75,33.666666666666664,33.925,0.5,1.0,0.25
2009100330,11.333333333333334,11.25,36.53333333333333,36.5,0.0,0.0,0.0
2009100335,4.666666666666667,5.0,13.699999999999998,13.68,0.1428571428571428,0.5,0.125
2009100348,11.666666666666666,10.6,38.333333333333336,39.24,0.0,0.0,0.0
2009100352,,,,,,,
2009100353,10.333333333333334,9.4,35.43333333333333,35.31999999999999,0.0,0.0,0.0
2009100359,11.666666666666666,9.2,37.4,36.56,0.0,0.0,0.0
2009100363,12.5,12.5,38.5,38.5,,,0.0
2009100364,13.0,10.0,37.43333333333333,37.325,0.0,,0.3333333333333333
2009100365,,,,,,,
2009100374,13.666666666666666,11.0,37.63333333333333,36.400000000000006,0.0,0.0,0.0909090909090909
2009100378,8.333333333333334,6.8,36.53333333333333,36.220000000000006,0.0714285714285714,1.0,0.0666666666666666
2009100433,6.5,6.5,35.900000000000006,35.900000000000006,0.0,0.0,0.0
2009100434,11.0,11.0,34.733333333333334,34.733333333333334,0.0,0.0,0.0
2009100445,9.0,9.0,38.4,38.4,0.0,,0.0
2009100457,10.666666666666666,10.0,35.06666666666666,35.68,0.0,0.0,0.0
2009100461,,,,,,,
2009100483,7.333333333333333,7.2,27.96666666666667,31.1,0.3333333333333333,1.0,0.0
2009100498,,,,,,,
2009100502,9.666666666666666,7.4,13.966666666666669,13.9,0.25,0.0,0.1052631578947368
2009100503,10.333333333333334,9.8,37.26666666666667,36.98,0.0,0.0,0.0
2009100509,7.0,7.6,36.46666666666667,36.5,0.0,0.0,0.0
2009100515,4.666666666666667,6.6,35.76666666666666,36.42,0.0909090909090909,0.3333333333333333,0.1176470588235294
2009100528,,,,,,,
2009100544,9.0,9.0,35.1,35.1,0.0,,0.0
2009100547,8.666666666666666,7.4,36.6,36.72,0.0625,0.1428571428571428,0.0588235294117647
2009100556,14.0,14.0,35.0,35.0,0.0,0.0,0.0
2009100570,8.333333333333334,8.6,38.5,37.48,0.0,0.0,0.0
2009100575,,,,,,,
2009100576,9.0,9.0,36.6,36.6,,,0.0
2009100583,7.666666666666667,9.0,20.766666666666666,26.56,0.0,0.0,0.0
2009100588,,,,,,,
2009100598,5.666666666666667,5.2,21.8,23.04,0.0,0.0,0.3333333333333333
2009100610,11.333333333333334,11.6,34.93333333333334,34.6,0.0,0.0,0.0
2009100613,12.0,12.0,34.2,34.2,0.0,,0.0
2009100614,,,,,,,
2009100622,13.0,12.8,37.13333333333333,37.72,0.0,0.0,0.0
2009100623,9.0,10.4,36.333333333333336,36.3,0.0,0.0,0.0
2009100666,7.0,7.0,33.8,33.8,0.0,,0.0
2009100667,11.666666666666666,9.6,38.766666666666666,38.24,0.0,0.0,0.0
2009100673,11.0,12.6,38.66666666666666,38.96,0.0,0.0,0.0
2009100679,9.333333333333334,9.25,38.0,38.45,0.0,0.0,0.0
2009100680,11.333333333333334,11.6,21.96666666666667,28.0,0.0,0.0,0.0
2009100687,8.0,6.6,28.96666666666667,32.18,0.0,0.0,0.0
2009100698,10.0,10.0,35.1,35.1,,0.0,0.0
2009100703,9.666666666666666,9.666666666666666,35.56666666666667,35.56666666666667,0.0,0.0,0.0
2009100706,8.0,10.0,34.9,34.879999999999995,0.0,0.0,0.0
2009100720,12.0,12.0,35.3,35.3,,,0.0
2009100777,5.0,5.0,35.6,36.5,0.3333333333333333,0.5,0.2
2009100784,10.0,9.0,35.2,35.54,0.0,0.0,0.0
2009100785,11.333333333333334,10.75,36.63333333333333,36.325,0.0,0.0,0.0
2009100789,8.0,8.0,34.0,34.0,,,
2009100790,,,,,,,
2009100807,13.333333333333334,11.0,34.86666666666667,34.58,0.0714285714285714,0.0,0.0769230769230769
2009100812,12.5,12.5,37.900000000000006,37.900000000000006,0.0,,0.0
2009100820,13.0,13.0,38.2,38.2,,0.0,0.0
2009100857,12.0,12.8,36.06666666666667,36.86,0.0,0.0,0.0
2009100860,10.0,10.0,13.9,13.9,,,
2009100877,2.333333333333333,3.75,37.833333333333336,37.45,0.0,0.0,0.25
2009100897,4.0,5.6,13.1,13.16,0.3333333333333333,0.5,0.2222222222222222
2009100901,8.333333333333334,7.6,13.366666666666667,13.56,0.0,0.0,0.0
2009100917,11.666666666666666,12.6,36.5,36.14,0.0,0.0,0.0
2009100921,,,,,,,
2009100941,10.5,10.5,37.55,37.55,0.0,0.0,0.0
2009100949,7.666666666666667,9.2,37.06666666666667,37.44,0.0,0.0,0.0
2009100957,6.666666666666667,5.2,13.233333333333334,13.28,0.0,0.0,0.1304347826086956
